UAI,Secteur,Nombre d'élèves,Latitude WGS84,Longitude WGS84,Niveau
0240349Z,PUBLIC,42,44.86882546504,0.584914374384498,École
0240948A,PRIVE,79,44.8907932057382,1.21164234356173,École
0240467C,PUBLIC,22,45.4380129100727,1.02750073155241,École
0240249R,PUBLIC,25,44.8023272162161,0.325263703633603,École
0240262E,PUBLIC,135,44.7572141375356,0.408240457202848,École
0240775M,PUBLIC,279,45.1336310309694,1.29366088206578,École
0241311V,PUBLIC,87,45.1397199883183,1.07039203141834,École
0240827U,PUBLIC,63,45.2541208115338,0.499117622886897,École
0240870R,PUBLIC,41,44.995024543856,0.818728932410444,École
0240640R,PUBLIC,66,45.3457105698608,0.367030352984148,École
0330214D,PUBLIC,163,44.9268100397361,-0.489833100442797,École
0333377S,PUBLIC,185,44.9521515542685,-0.497615279221178,École
0330216F,PUBLIC,58,44.6606440792231,-1.17463844019451,École
0330340R,PUBLIC,55,44.6399050023097,-1.20081157991593,École
0332078E,PUBLIC,123,44.7720730031616,-1.13199665344104,École
0332791E,PUBLIC,221,44.772486293727,-1.1315030654591,École
0332167B,PUBLIC,290,44.9986530394888,-0.688755006053471,École
0332147E,PUBLIC,251,45.034399113482,-0.755586941255726,École
0330372A,PUBLIC,115,44.8209973555171,-0.31375770540825,École
0330376E,PUBLIC,163,44.6066036522665,-0.318185110989818,École
0332482U,PUBLIC,227,44.9097800061552,-0.515899895244171,École
0332202P,PUBLIC,157,44.90957223115,-0.515630679745731,École
0332857B,PUBLIC,292,44.9003217232323,-0.515436298245098,École
0330382L,PUBLIC,89,44.7253827763459,-0.438795410096253,École
0330220K,PUBLIC,134,44.433548472786,-0.215768673599602,École
0330401G,PUBLIC,208,44.8163604341489,-0.54366112474857,École
0330223N,PUBLIC,146,44.801159618202,-0.545796012483519,École
0331938C,PRIVE,212,44.8114773564325,-0.563403831629742,École
0332668W,PUBLIC,151,44.929906617791,-0.634575939563043,École
0330226S,PUBLIC,126,44.9122414832187,-0.627972915294162,École
0332349Z,PUBLIC,75,44.9078791957919,-0.642260975541571,École
0332215D,PUBLIC,203,44.9121129925513,-0.628181497188946,École
0330437W,PUBLIC,138,44.8207665471429,-0.411755220303209,École
0330494H,PUBLIC,32,44.8307399642259,-0.544411555015077,École
0330455R,PUBLIC,228,44.8326778605361,-0.576292721983031,École
0330468E,PUBLIC,216,44.850844632574,-0.584580740588685,École
0331927R,PRIVE,338,44.8347271949096,-0.60798750458782,École
0332172G,PUBLIC,473,44.833185927323,-0.610704118793019,École
0330477P,PUBLIC,220,44.8564271439381,-0.569680108110465,École
0330259C,PUBLIC,115,44.8377472669967,-0.589158345281906,École
0330230W,PUBLIC,114,44.8312650914695,-0.588666741669818,École
0330254X,PUBLIC,92,44.8433558693507,-0.588627622563032,École
0330233Z,PUBLIC,196,44.8460364059537,-0.54405350761416,École
0330183V,PUBLIC,50,44.8757257915712,-0.57438479035817,École
0332366T,PUBLIC,183,44.8727936664671,-0.569214323852035,École
0330459V,PUBLIC,142,44.841768058357,-0.57128154465213,École
0332222L,PUBLIC,174,44.8222816210845,-0.599945661908912,École
0332772J,PUBLIC,288,44.844575966852,-0.586460774810007,École
0330238E,PUBLIC,100,44.8237132437158,-0.551024129087601,École
0331901M,PRIVE,184,44.8280792522348,-0.572447426547466,École
0330460W,PUBLIC,180,44.8366047693683,-0.575086203527315,École
0332778R,PUBLIC,100,44.8328470535623,-0.567346343891518,École
0330502S,PUBLIC,184,44.8312386355106,-0.563103888619563,École
0333379U,PUBLIC,160,44.8274381945097,-0.563156557568594,École
0332114U,PUBLIC,226,44.8181777749246,-0.504263989879642,École
0332733S,PUBLIC,187,45.249203540769,-0.628832421325156,École
0333544Y,PUBLIC,250,44.8830998814333,-0.597067446121199,École
0332213B,PUBLIC,267,44.8804637120552,-0.591415808915661,École
0333097M,PUBLIC,243,44.8771832783946,-0.609300624063948,École
0330549T,PUBLIC,71,44.5339952518277,-0.387332825750838,École
0332220J,PUBLIC,197,44.8323894042826,-0.364039616665691,École
0332670Y,PUBLIC,118,44.7659802112118,-0.486953519358462,École
0330569P,PUBLIC,25,45.1775569883851,-0.565483829531379,École
0330585G,PUBLIC,230,,,École
0332044T,PUBLIC,154,44.5602063423449,-0.148390903263647,École
0332164Y,PUBLIC,99,44.5788356100315,-0.14285051753036,École
0330612L,PUBLIC,273,44.8543985624691,-0.532312879663896,École
0332181S,PUBLIC,136,44.8539239360131,-0.509927979984084,École
0330274U,PUBLIC,136,44.8548154474337,-0.533089199014382,École
0332024W,PUBLIC,59,44.8535200383277,-0.513874999933596,École
0332080G,PUBLIC,190,44.8592229346277,-0.52145311283214,École
0332268L,PUBLIC,197,44.8521711185439,-0.512516995924154,École
0330624Z,PUBLIC,141,44.7703161370133,-0.700351220823647,École
0332873U,PUBLIC,184,44.7403795183495,-0.685764769260186,École
0332629D,PUBLIC,89,44.7476884252253,-0.680279381642194,École
0332204S,PUBLIC,93,44.7401453720061,-0.684594877268848,École
0332253V,PUBLIC,67,44.7702389143889,-0.701934027868387,École
0332228T,PUBLIC,65,45.0912400367284,-0.0791210000852386,École
0330641T,PUBLIC,16,45.3447586024393,-0.850128134201607,École
0332229U,PUBLIC,247,45.0727290370881,-0.40862199686785,École
0330656J,PUBLIC,72,44.3894200437707,-0.221679005193407,École
0332822N,PUBLIC,275,44.8850509687204,-0.649695194374172,École
0331778D,PUBLIC,208,44.8821710104019,-0.634598053235382,École
0332307D,PUBLIC,124,44.8764983859344,-0.638911808200258,École
0333403V,PUBLIC,299,44.8841470334188,-0.653446068822886,École
0331974S,PRIVE,220,44.8205461132167,-0.436285534205353,École
0332673B,PUBLIC,96,44.8207186430619,-0.439091853336231,École
0330279Z,PUBLIC,134,44.8383804111377,-0.535835958500807,École
0330700G,PUBLIC,145,44.8388122334396,-0.522350322405643,École
0330711U,PUBLIC,63,44.9236580981398,-0.272203926740338,École
0332674C,PUBLIC,109,44.9919975441575,-0.273463061595447,École
0330725J,PUBLIC,220,45.0417457760422,-0.395271036021536,École
0330735V,PUBLIC,25,44.6645068347527,-0.181751583815113,École
0330189B,PUBLIC,98,44.7794296442344,-0.602883634752171,École
0332208W,PUBLIC,180,44.7792130371141,-0.60212699566803,École
0332233Y,PUBLIC,126,44.7822309995087,-0.6067811237615,École
0330281B,PUBLIC,100,44.7807709694416,-0.611263181017364,École
0330743D,PUBLIC,63,45.4450425833158,-1.08297302051867,École
0332050Z,PUBLIC,171,44.6348384444938,-1.07000012005837,École
0332825S,PUBLIC,187,44.6195342998268,-1.07518529721835,École
0330761Y,PUBLIC,74,44.7349239652358,-0.35926001618504,École
0330767E,PUBLIC,41,44.545884210883,-0.00078922388737152,École
0331071K,PUBLIC,21,44.7884938633185,0.23202559769305,École
0332474K,PUBLIC,102,44.611599364335,-1.14029556363369,École
0330778S,PUBLIC,76,45.0219452148992,-0.638546950734381,École
0332053C,PUBLIC,101,45.0813747742889,-0.164904763515655,École
0330795K,PUBLIC,100,44.5586304877136,0.0608080012364723,École
0331958Z,PRIVE,205,44.5564371407427,-0.249719018600047,École
0330812D,PUBLIC,262,44.7153690440888,-1.05029922060872,École
0333179B,PUBLIC,69,44.6115641239442,-0.780488948049445,École
0330533A,PUBLIC,255,44.8666855949161,-0.597603256835037,École
0330267L,PUBLIC,129,44.8659448333944,-0.598934623470609,École
0332026Y,PUBLIC,105,44.8735726003653,-0.675753453002887,École
0330961R,PUBLIC,44,44.477070876572,-0.269228517876802,École
0331048K,PUBLIC,41,44.6582094690327,0.0643443507682315,École
0332362N,PUBLIC,119,44.9036246083089,-0.668799987784806,École
0332526S,PUBLIC,242,44.9066720600251,-0.675746764559583,École
0331330S,PUBLIC,359,44.6363818384741,-1.02085322875882,École
0333099P,PUBLIC,342,44.6223115884018,-1.02750431155678,École
0330828W,PUBLIC,97,44.5115449484917,-0.36598579741184,École
0332122C,PUBLIC,286,44.729846948715,-0.598697640702823,École
0332125F,PUBLIC,167,44.7295262447322,-0.600439503263761,École
0332170E,PUBLIC,143,45.0978720415201,-0.0410609974314949,École
0330847S,PUBLIC,192,44.914889089797,-0.232759865647738,École
0330288J,PUBLIC,78,44.9084766280439,-0.23709719073402,École
0330863J,PUBLIC,165,44.8799598122714,-0.528224376684654,École
0332117X,PUBLIC,267,44.872422681872,-0.518802437242418,École
0332258A,PUBLIC,89,44.8708047639749,-0.522302887338129,École
0332677F,PUBLIC,213,44.9821025130844,-0.604074287173324,École
0330870S,PUBLIC,400,44.9817018994167,-0.602669335971541,École
0332148F,PUBLIC,136,44.9576512995741,-0.341422438955162,École
0332056F,PUBLIC,114,44.9503166431752,-0.0977451991701077,École
0332159T,PUBLIC,152,45.0677478756796,-0.384670156657169,École
0330894T,PUBLIC,272,44.8423743810255,-0.778640016608896,École
0332123D,PUBLIC,429,44.7145559417553,-0.542662706908688,École
0330901A,PUBLIC,77,44.4961276504048,-0.258068690920422,École
0330902B,PUBLIC,26,45.1628289872591,-0.615471213510181,École
0331479D,PUBLIC,124,44.8526441502515,-0.657017512062328,École
0331466P,PUBLIC,113,44.8518542801687,-0.648323473725139,École
0330922Y,PUBLIC,376,44.8386181067601,-0.635334230336598,École
0331467R,PUBLIC,207,44.8391264877687,-0.655157763069623,École
0331737J,PUBLIC,102,44.8180022392709,-0.637090771710125,École
0330926C,PUBLIC,366,44.6078002832254,-0.935315530014204,École
0332679H,PUBLIC,143,44.8797280296494,-0.43031127893942,École
0330985S,PUBLIC,95,45.0204532502995,-0.321778027505363,École
0332265H,PUBLIC,130,44.8039870107909,-0.669149353698504,École
0332250S,PUBLIC,95,44.7896329199826,-0.630985484053539,École
0330131N,PUBLIC,108,44.7940328429218,-0.648083935318121,École
0330298V,PUBLIC,119,44.8035589871378,-0.615281482093551,École
0332272R,PUBLIC,229,44.8039174071479,-0.616781908023794,École
0332771H,PUBLIC,132,44.7920646835955,-0.704528957785351,École
0330299W,PUBLIC,70,44.7996695988901,-0.674949990197041,École
0331001J,PUBLIC,169,44.7539097091028,-0.743501186850341,École
0330297U,PUBLIC,149,44.8113487121236,-0.631684056614406,École
0331027M,PUBLIC,50,45.029281977362,0.0102415712520078,École
0330332G,PUBLIC,25,44.6776610404667,-0.245858999099987,École
0330574V,PUBLIC,49,44.6931366118977,-0.231395634008311,École
0331030R,PUBLIC,173,44.6959705527561,-0.422717148850175,École
0332358J,PUBLIC,88,44.6959433289349,-0.422635900356067,École
0331039A,PUBLIC,155,45.0356158128445,-0.500718997627021,École
0331786M,PUBLIC,150,44.7791560426321,-0.125192005552771,École
0332227S,PUBLIC,112,44.665015983316,-0.352297225510382,École
0331068G,PUBLIC,172,44.4982898778549,-0.282271128682221,École
0331079U,PUBLIC,29,44.959170790987,-0.277313829723144,École
0400605R,PUBLIC,141,43.5297446862091,-1.389473529693,École
0400860T,PUBLIC,179,43.5417189356826,-1.38514712211075,École
0400588X,PUBLIC,70,43.6699130946781,-1.03769445555432,École
0400770V,PUBLIC,169,43.7246433443554,-1.08058425089753,École
0400591A,PUBLIC,100,43.7249246254397,-1.05286174967638,École
0400736H,PUBLIC,82,43.8797802840168,-0.499758691042664,École
0400701V,PRIVE,104,43.7462638208052,-1.01144602915092,École
0400702W,PRIVE,129,43.6592965970075,-1.30345302545199,École
0400624L,PUBLIC,174,43.6587679972156,-1.31092263938707,École
0400723U,PUBLIC,24,43.8888249258122,-0.740944233880606,École
0400645J,PUBLIC,132,43.6719523710811,-1.3467212044928,École
0400646K,PUBLIC,101,43.6106517524041,-1.31454270182901,École
0400212N,PUBLIC,27,44.1455836758679,-0.919750113054993,École
0400341D,PUBLIC,46,43.5311506585964,-1.06016536489144,École
0400262T,PUBLIC,55,43.6845351415645,-0.932599351866153,École
0400617D,PUBLIC,140,43.5407690151219,-1.46480143468373,École
0400715K,PRIVE,182,43.8315594764394,-0.806460696137896,École
0400324K,PUBLIC,18,43.7556676959549,-0.684917551258675,École
0400487M,PUBLIC,22,43.6478949565521,-0.442803321700062,École
0400261S,PUBLIC,41,43.7849530115085,-0.858999201586702,École
0470315M,PUBLIC,76,44.2038235963651,0.631543864151171,École
0470683M,PRIVE,581,44.2020011355102,0.621153792990112,École
0470686R,PRIVE,31,44.0638128881255,0.653482089971963,École
0470423E,PUBLIC,46,44.3337627020091,0.811274998560245,École
0470167B,PUBLIC,68,44.2657153537972,0.706516825633383,École
0470824R,PUBLIC,49,44.1671420614484,0.284995859022059,École
0470567L,PUBLIC,92,44.1684432152387,0.28595284887776,École
0470424F,PUBLIC,28,44.2771490960044,0.882517889829544,École
0470333G,PUBLIC,96,44.182605008954,0.664471821430833,École
0470169D,PUBLIC,337,44.1845738522061,0.668549329507206,École
0470332F,PUBLIC,162,44.1850896428975,0.668879800730543,École
0470572S,PUBLIC,49,44.3924563478153,0.0972538577503388,École
0470894S,PUBLIC,133,44.4408311676631,0.623049834754316,École
0470491D,PUBLIC,113,44.3997031763368,0.496569873517306,École
0470495H,PUBLIC,109,44.6480706470584,0.594740989259298,École
0470339N,PUBLIC,66,44.3597290961628,0.376303030493299,École
0470259B,PUBLIC,127,44.6764726902574,0.185043856816265,École
0470588J,PUBLIC,34,44.1683407585099,0.377985870359631,École
0470689U,PRIVE,67,44.2232054849577,0.345686758117682,École
0470504T,PUBLIC,58,44.3958668086152,0.534404700781246,École
0470253V,PUBLIC,126,44.4487336929524,0.15991585642756,École
0470593P,PUBLIC,85,44.0634119772401,0.425484843445402,École
0470250S,PUBLIC,91,44.4571143373713,0.293484849753863,École
0470597U,PUBLIC,18,44.4102216700756,0.069080853754039,École
0470603A,PUBLIC,85,44.3525270604687,0.427358874887106,École
0470132N,PUBLIC,109,44.1676850446576,0.701465997952956,École
0470242H,PUBLIC,36,44.5571171701592,0.115109943940499,École
0470156P,PUBLIC,47,44.3059998160148,0.607232876013271,École
0470228T,PUBLIC,83,44.4098869944793,0.215787863131206,École
0470316N,PUBLIC,74,44.1847280937502,0.600367885243913,École
0470517G,PUBLIC,46,44.58373127613,0.623764367240156,École
0470313K,PUBLIC,57,44.0579187911763,0.260678175899218,École
0470521L,PUBLIC,66,44.5474982311876,0.528809870456749,École
0470405K,PUBLIC,107,44.5335783032583,0.768241887517409,École
0470524P,PUBLIC,26,44.6045166505133,0.669137859811509,École
0470412T,PUBLIC,136,44.4790050944413,0.989335912208722,École
0470526S,PUBLIC,22,44.572739041625,0.464087998024591,École
0470527T,PUBLIC,43,44.3462293956593,0.525390578163584,École
0470223M,PUBLIC,33,44.6360004038993,0.30126587638467,École
0470783W,PUBLIC,84,44.1326427809325,0.3438418570022,École
0470414V,PUBLIC,27,44.5621011703551,0.819502886788283,École
0470630E,PUBLIC,99,44.2898477462851,0.511802946713861,École
0470534A,PUBLIC,59,44.5121977076932,0.315811624643855,École
0470468D,PUBLIC,45,44.5702640375267,0.700829005646393,École
0470549S,PUBLIC,67,44.6114771955363,0.372992728174539,École
0470212A,PUBLIC,18,44.4821469790586,-0.00427414369507065,École
0470429L,PUBLIC,18,44.4820184073802,0.791165813135108,École
0470336K,PUBLIC,37,44.2143011059416,0.483606877216594,École
0470202P,PUBLIC,18,44.6899623168485,0.32679787000193,École
0470544L,PUBLIC,68,44.5076678048065,0.451955553611211,École
0470196H,PUBLIC,168,44.3945234888047,0.307330685201893,École
0470340P,PUBLIC,94,44.3914727974614,0.306650856605185,École
0470199L,PUBLIC,160,44.3912549051502,0.311939179243385,École
0470194F,PUBLIC,65,44.4640128260711,0.414798880144912,École
0470303Z,PUBLIC,83,44.4075762186205,0.695095813143083,École
0470457S,PUBLIC,76,44.4162639564545,0.715659368968869,École
0470301X,PUBLIC,122,44.4030640443059,0.702338995691289,École
0470452L,PUBLIC,155,44.4092759153073,0.719627536963131,École
0470462X,PUBLIC,12,44.4502350372898,0.737164999013828,École
0470292M,PUBLIC,22,44.2059033897358,0.258613878445428,École
0640259J,PUBLIC,41,43.3984983673675,-0.624081663696799,École
0640263N,PUBLIC,70,43.1645672645127,-0.617724376442306,École
0640469M,PUBLIC,161,43.4047065419152,-1.57137146914717,École
0640268U,PUBLIC,44,43.306557472659,-1.49829195344099,École
0641328W,PRIVE,30,43.0980134516694,-1.42851627055537,École
0641893K,PRIVE,32,43.1161149504687,-0.867328343102045,École
0641218B,PUBLIC,97,43.4795697061262,-1.50683423718298,École
0641388L,PUBLIC,103,43.4587982105528,-1.49766753029126,École
0642026E,PRIVE,122,43.4876284032772,-1.50937641057025,École
0641285Z,PRIVE,379,43.5003048936952,-1.52746967180916,École
0641369R,PUBLIC,44,43.1209924548793,-0.727636236188719,École
0640292V,PUBLIC,53,43.4577076680331,-0.685868103359959,École
0640307L,PUBLIC,203,43.3180004843938,-0.475897704860633,École
0640496S,PUBLIC,46,43.3983776813327,-0.572160233727695,École
0640498U,PUBLIC,58,43.1045942192691,-0.428200550079543,École
0641321N,PRIVE,32,43.3935840095913,-1.25360485133271,École
0640506C,PUBLIC,43,43.5137183868499,-0.840790084058287,École
0641319L,PRIVE,63,43.4731123034631,-1.20706686478186,École
0641286A,PRIVE,366,43.4774256323731,-1.48415037558415,École
0641898R,PRIVE,85,43.4803765036818,-1.49826451602871,École
0640783D,PUBLIC,104,43.4945399376889,-1.46746795509577,École
0640793P,PUBLIC,66,43.4907594591033,-1.46983249729242,École
0641308Z,PRIVE,31,43.3252506794381,-1.00890826621773,École
0641950X,PRIVE,37,42.9936343514836,-0.414569449733224,École
0641303U,PRIVE,204,43.4765694577184,-1.56017174678195,École
0641302T,PRIVE,123,43.4821969691747,-1.5446570228484,École
0641879V,PUBLIC,82,43.1733563457206,-0.606837351276472,École
0640362W,PUBLIC,17,43.055978016396,-0.431524919610594,École
0641372U,PUBLIC,129,43.3006656617967,-0.395733823593519,École
0641737R,PUBLIC,156,43.3100421883409,-0.387996828949116,École
0640848Z,PUBLIC,62,43.5292335051163,-1.47799136739404,École
0641444X,PUBLIC,17,43.1282171232894,-0.302995352643704,École
0640392D,PUBLIC,151,43.3528033628358,-0.309622128415886,École
0641293H,PRIVE,36,43.4784780754756,-0.998715398653817,École
0640400M,PUBLIC,47,43.4781969295459,-0.995323608121844,École
0640865T,PUBLIC,44,43.4684189886442,-0.712541455777984,École
0642153T,PUBLIC,199,43.3814890176691,-1.66473758406556,École
0640435A,PUBLIC,21,43.441465233764,-0.224978082928587,École
0640452U,PUBLIC,28,43.1937166643812,-0.707345339061471,École
0641885B,PUBLIC,24,42.9127817790084,-0.570412707350651,École
0640882L,PUBLIC,55,43.3703618914206,-1.03547025051372,École
0641601T,PUBLIC,180,43.2851446195342,-0.3714753725299,École
0640508E,PUBLIC,69,43.2489225753712,-0.371949853889281,École
0640516N,PUBLIC,23,43.482701741989,-0.522008114174483,École
0641468Y,PUBLIC,91,43.5118386629604,-1.20000962850104,École
0641274M,PRIVE,292,43.3812184397652,-1.30611221407399,École
0640899E,PUBLIC,31,43.3087580011762,-1.24368896470542,École
0641373V,PUBLIC,141,43.371189782783,-1.77159346471568,École
0640917Z,PUBLIC,34,43.1700226853721,-1.23410098743809,École
0640535J,PUBLIC,165,43.2862551541617,-0.391654617335107,École
0641262Z,PRIVE,26,43.4282325606179,-1.255717114383,École
0640927K,PUBLIC,71,43.4274671986746,-1.25483469421027,École
0640540P,PUBLIC,50,43.3769734546971,-0.537852011283939,École
0640407V,PUBLIC,18,43.4423655269383,-0.58892644998839,École
0640550A,PUBLIC,64,43.2078955356353,-0.226084084378545,École
0640553D,PUBLIC,22,43.4876510044176,-0.318407626072532,École
0640942B,PUBLIC,34,43.2928564467886,-1.01182642141879,École
